location,date,total_cases,total_deaths,percent_infected,percent_death_cases
Sweden,1/4/2021,437379,8727,4.146028347,1.995294699
Sweden,1/5/2021,469748,8965,4.452862447,1.908470073
Sweden,1/6/2021,469748,8965,4.452862447,1.908470073
Sweden,1/7/2021,482284,9262,4.571694424,1.920445215
Sweden,1/8/2021,489471,9433,4.639821851,1.927182611
Sweden,1/9/2021,489471,9433,4.639821851,1.927182611
Sweden,1/10/2021,489471,9433,4.639821851,1.927182611
Sweden,1/11/2021,489471,9433,4.639821851,1.927182611
Sweden,1/12/2021,506866,9433,4.804713542,1.861044142
Sweden,1/13/2021,512203,9834,4.855304342,1.919941898
Sweden,1/14/2021,518783,10185,4.917677859,1.963248603
Sweden,1/15/2021,523486,10323,4.962258809,1.971972507
Sweden,1/16/2021,523486,10323,4.962258809,1.971972507
Sweden,1/17/2021,523486,10323,4.962258809,1.971972507
Sweden,1/18/2021,523486,10323,4.962258809,1.971972507
Sweden,1/19/2021,533265,10323,5.054956472,1.935810526
Sweden,1/20/2021,537967,10797,5.099527942,2.007000429
Sweden,1/21/2021,542952,10921,5.146782043,2.01141169
Sweden,1/22/2021,547166,11005,5.186727636,2.01127263
Sweden,1/23/2021,547166,11005,5.186727636,2.01127263
Sweden,1/24/2021,547166,11005,5.186727636,2.01127263
Sweden,1/25/2021,547166,11005,5.186727636,2.01127263
Sweden,1/26/2021,556289,11247,5.273206906,2.021790832
Sweden,1/27/2021,560472,11425,5.312858642,2.03846044
Sweden,1/28/2021,564557,11520,5.35158141,2.040537979
Sweden,1/29/2021,566957,11591,5.374331629,2.044423122
Sweden,1/30/2021,566957,11591,5.374331629,2.044423122
Sweden,1/31/2021,566957,11591,5.374331629,2.044423122
Sweden,2/1/2021,566957,11591,5.374331629,2.044423122
Sweden,2/2/2021,576606,11815,5.465796989,2.049059496
Sweden,2/3/2021,580916,11939,5.506652591,2.055202473
Sweden,2/4/2021,584674,12028,5.542275642,2.05721479
Sweden,2/5/2021,588062,12115,5.574391368,2.060156922
Sweden,2/6/2021,588062,12115,5.574391368,2.060156922
Sweden,2/7/2021,588062,12115,5.574391368,2.060156922
Sweden,2/8/2021,588062,12115,5.574391368,2.060156922
Sweden,2/9/2021,596174,12188,5.651287108,2.044369597
Sweden,2/10/2021,600244,12326,5.689867688,2.053498244
Sweden,2/11/2021,604577,12370,5.730941312,2.046058649
Sweden,2/12/2021,608411,12428,5.767284787,2.04269811
Sweden,2/13/2021,608411,12428,5.767284787,2.04269811
Sweden,2/14/2021,608411,12428,5.767284787,2.04269811
Sweden,2/15/2021,608411,12428,5.767284787,2.04269811
Sweden,2/16/2021,617869,12487,5.856939608,2.020978557
Sweden,2/17/2021,622102,12569,5.897065307,2.020408229
Sweden,2/18/2021,627022,12598,5.943703256,2.009179901
Sweden,2/19/2021,631166,12649,5.982985301,2.00406866
Sweden,2/20/2021,631166,12649,5.982985301,2.00406866
Sweden,2/21/2021,631166,12649,5.982985301,2.00406866
Sweden,2/22/2021,631166,12649,5.982985301,2.00406866
Sweden,2/23/2021,642099,12713,6.086622028,1.979912755
Sweden,2/24/2021,647470,12793,6.137535122,1.975844441
Sweden,2/25/2021,652465,12798,6.184884015,1.961484524
Sweden,2/26/2021,657309,12826,6.23080154,1.951289272
Sweden,2/27/2021,657309,12826,6.23080154,1.951289272
Sweden,2/28/2021,657309,12826,6.23080154,1.951289272
Sweden,3/1/2021,657309,12826,6.23080154,1.951289272
Sweden,3/2/2021,669113,12882,6.342694701,1.925235349
Sweden,3/3/2021,675292,12964,6.401267036,1.919762118
Sweden,3/4/2021,680130,12977,6.447127685,1.908017585
Sweden,3/5/2021,684961,13003,6.49292198,1.898356257
Sweden,3/6/2021,684961,13003,6.49292198,1.898356257
Sweden,3/7/2021,684961,13003,6.49292198,1.898356257
Sweden,3/8/2021,684961,13003,6.49292198,1.898356257
Sweden,3/9/2021,695975,13042,6.597326527,1.873917885
Sweden,3/10/2021,701892,13088,6.653415296,1.864674337
Sweden,3/11/2021,707192,13111,6.703655363,1.853951968
Sweden,3/12/2021,712527,13146,6.754227204,1.844982716
Sweden,3/13/2021,712527,13146,6.754227204,1.844982716
Sweden,3/14/2021,712527,13146,6.754227204,1.844982716
Sweden,3/15/2021,712527,13146,6.754227204,1.844982716
Sweden,3/16/2021,725289,13172,6.875201493,1.81610365
Sweden,3/17/2021,732070,13228,6.939480341,1.806931031
Sweden,3/18/2021,738537,13236,7.000782702,1.79219186
Sweden,3/19/2021,744272,13262,7.055146246,1.781875443
Sweden,3/20/2021,744272,13262,7.055146246,1.781875443
Sweden,3/21/2021,744272,13262,7.055146246,1.781875443
Sweden,3/22/2021,744272,13262,7.055146246,1.781875443
Sweden,3/23/2021,758335,13315,7.188453051,1.755820317
Sweden,3/24/2021,765984,13357,7.260959894,1.743770105
Sweden,3/25/2021,773690,13373,7.334007056,1.728470059
Sweden,3/26/2021,780018,13402,7.3939918,1.718165478
Sweden,3/27/2021,780018,13402,7.3939918,1.718165478
Sweden,3/28/2021,780018,13402,7.3939918,1.718165478
Sweden,3/29/2021,780018,13402,7.3939918,1.718165478
Sweden,3/30/2021,796445,13430,7.54970757,1.686243243
Sweden,3/31/2021,804886,13465,7.629721986,1.672907716
Sweden,4/1/2021,813191,13498,7.708447223,1.659880643
Sweden,4/2/2021,813191,13498,7.708447223,1.659880643
Sweden,4/3/2021,813191,13498,7.708447223,1.659880643
Sweden,4/4/2021,813191,13498,7.708447223,1.659880643
Sweden,4/5/2021,813191,13498,7.708447223,1.659880643
Sweden,4/6/2021,834993,13533,7.915114004,1.62073215
Sweden,4/7/2021,841807,13578,7.979705667,1.61295879
Sweden,4/8/2021,849629,13595,8.053852423,1.600110166
Sweden,4/9/2021,857401,13621,8.127525215,1.588638222
Sweden,4/10/2021,857401,13621,8.127525215,1.588638222
Sweden,4/11/2021,857401,13621,8.127525215,1.588638222
Sweden,4/12/2021,857401,13621,8.127525215,1.588638222
Sweden,4/13/2021,876506,13660,8.308626438,1.558460524
Sweden,4/14/2021,885385,13720,8.392792769,1.549608362
Sweden,4/15/2021,892480,13761,8.460048103,1.541883292
Sweden,4/16/2021,900138,13788,8.532640261,1.531765129
Sweden,4/17/2021,900138,13788,8.532640261,1.531765129
Sweden,4/18/2021,900138,13788,8.532640261,1.531765129
Sweden,4/19/2021,900138,13788,8.532640261,1.531765129
Sweden,4/20/2021,916830,13825,8.690868034,1.507913135
Sweden,4/21/2021,924340,13863,8.762057261,1.499772811
Sweden,4/22/2021,932076,13882,8.8353888,1.489363528
Sweden,4/23/2021,938343,13923,8.894795309,1.48378578
Sweden,4/24/2021,938343,13923,8.894795309,1.48378578
Sweden,4/25/2021,938343,13923,8.894795309,1.48378578
Sweden,4/26/2021,938343,13923,8.894795309,1.48378578
Sweden,4/27/2021,953254,13968,9.036140524,1.465296762
Sweden,4/28/2021,960520,14000,9.105016812,1.45754383
Sweden,4/29/2021,967678,14002,9.17286934,1.44696893
Sweden,4/30/2021,973604,14048,9.229043422,1.44288643
Sweden,5/1/2021,973604,14048,9.229043422,1.44288643
Sweden,5/2/2021,973604,14048,9.229043422,1.44288643
Sweden,5/3/2021,973604,14048,9.229043422,1.44288643
Sweden,5/4/2021,988554,14091,9.370758328,1.425415304
Sweden,5/5/2021,995595,14151,9.437501783,1.421361096
Sweden,5/6/2021,1002121,14158,9.49936342,1.412803444
Sweden,5/7/2021,1007792,14173,9.553120292,1.406341785
Sweden,5/8/2021,1007792,14173,9.553120292,1.406341785
Sweden,5/9/2021,1007792,14173,9.553120292,1.406341785
Sweden,5/10/2021,1007792,14173,9.553120292,1.406341785
Sweden,5/11/2021,1021604,14217,9.684047802,1.391635115
Sweden,5/12/2021,1027934,14267,9.744051505,1.387929575
Sweden,5/13/2021,1027934,14267,9.744051505,1.387929575
Sweden,5/14/2021,1037126,14275,9.831184844,1.376399782
Sweden,5/15/2021,1037126,14275,9.831184844,1.376399782
Sweden,5/16/2021,1037126,14275,9.831184844,1.376399782
Sweden,5/17/2021,1037126,14275,9.831184844,1.376399782
Sweden,5/18/2021,1047143,14301,9.92613857,1.365716048
Sweden,5/19/2021,1051762,14349,9.969923263,1.364282033
Sweden,5/20/2021,1055173,14351,10.00225701,1.360061336
Sweden,5/21/2021,1058341,14366,10.0322873,1.35740749
Sweden,5/22/2021,1058341,14366,10.0322873,1.35740749
Sweden,5/23/2021,1058341,14366,10.0322873,1.35740749
Sweden,5/24/2021,1058341,14366,10.0322873,1.35740749
Sweden,5/25/2021,1064375,14396,10.08948514,1.352530828
Sweden,5/26/2021,1067107,14436,10.11538248,1.35281654
Sweden,5/27/2021,1068473,14451,10.12833114,1.352490891
Sweden,5/28/2021,1068473,14451,10.12833114,1.352490891
Sweden,5/29/2021,1068473,14451,10.12833114,1.352490891
Sweden,5/30/2021,1068473,14451,10.12833114,1.352490891
Sweden,5/31/2021,1068473,14451,10.12833114,1.352490891
Sweden,6/1/2021,1068473,14451,10.12833114,1.352490891
Sweden,6/2/2021,1068473,14451,10.12833114,1.352490891
Sweden,6/3/2021,1076993,14512,10.20909442,1.347455369
Sweden,6/4/2021,1078062,14523,10.21922775,1.347139589
Sweden,6/5/2021,1078062,14523,10.21922775,1.347139589
Sweden,6/6/2021,1078062,14523,10.21922775,1.347139589
Sweden,6/7/2021,1078062,14523,10.21922775,1.347139589
Sweden,6/8/2021,1080733,14546,10.24454684,1.345938359
Sweden,6/9/2021,1081898,14562,10.25559018,1.345967919
Sweden,6/10/2021,1082729,14565,10.26346744,1.34521196
Sweden,6/11/2021,1083456,14574,10.27035886,1.345139996
Sweden,6/12/2021,1083456,14574,10.27035886,1.345139996
Sweden,6/13/2021,1083456,14574,10.27035886,1.345139996
Sweden,6/14/2021,1083456,14574,10.27035886,1.345139996
Sweden,6/15/2021,1084636,14574,10.28154439,1.343676588
Sweden,6/16/2021,1084636,14574,10.28154439,1.343676588
Sweden,6/17/2021,1084636,14574,10.28154439,1.343676588
Sweden,6/18/2021,1084636,14574,10.28154439,1.343676588
Sweden,6/19/2021,1084636,14574,10.28154439,1.343676588
Sweden,6/20/2021,1084636,14574,10.28154439,1.343676588
Sweden,6/21/2021,1084636,14574,10.28154439,1.343676588
Sweden,6/22/2021,1088014,14608,10.31356532,1.342629782
Sweden,6/23/2021,1088518,14616,10.31834287,1.342743069
Sweden,6/24/2021,1088896,14619,10.32192603,1.342552457
Sweden,6/25/2021,1088896,14619,10.32192603,1.342552457
Sweden,6/26/2021,1088896,14619,10.32192603,1.342552457
Sweden,6/27/2021,1088896,14619,10.32192603,1.342552457
Sweden,6/28/2021,1088896,14619,10.32192603,1.342552457
Sweden,6/29/2021,1089743,14626,10.32995496,1.342151315
Sweden,6/30/2021,1089990,14629,10.33229633,1.342122405
Sweden,7/1/2021,1090553,14630,10.33763316,1.341521228
Sweden,7/2/2021,1090880,14631,10.34073287,1.341210766
Sweden,7/3/2021,1090880,14631,10.34073287,1.341210766
Sweden,7/4/2021,1090880,14631,10.34073287,1.341210766
Sweden,7/5/2021,1090880,14631,10.34073287,1.341210766
Sweden,7/6/2021,1091730,14633,10.34879024,1.34034972
Sweden,7/7/2021,1092083,14639,10.35213642,1.34046588
Sweden,7/8/2021,1092308,14642,10.35426925,1.340464411
Sweden,7/9/2021,1092540,14643,10.35646844,1.340271294
Sweden,7/10/2021,1092540,14643,10.35646844,1.340271294
Sweden,7/11/2021,1092540,14643,10.35646844,1.340271294
Sweden,7/12/2021,1092540,14643,10.35646844,1.340271294
Sweden,7/13/2021,1093209,14645,10.36281007,1.33963405
Sweden,7/14/2021,1093576,14642,10.36628895,1.338910144
Sweden,7/15/2021,1093923,14643,10.36957826,1.338576847
Sweden,7/16/2021,1094287,14646,10.37302871,1.338405738
Sweden,7/17/2021,1094287,14646,10.37302871,1.338405738
Sweden,7/18/2021,1094287,14646,10.37302871,1.338405738
Sweden,7/19/2021,1094287,14646,10.37302871,1.338405738
Sweden,7/20/2021,1095279,14650,10.38243213,1.337558741
Sweden,7/21/2021,1095758,14651,10.38697269,1.337065301
Sweden,7/22/2021,1096341,14651,10.3924991,1.336354291
Sweden,7/23/2021,1096799,14651,10.3968406,1.335796258
Sweden,7/24/2021,1096799,14651,10.3968406,1.335796258
Sweden,7/25/2021,1096799,14651,10.3968406,1.335796258
Sweden,7/26/2021,1096799,14651,10.3968406,1.335796258
Sweden,7/27/2021,1098154,14655,10.409685,1.334512282
Sweden,7/28/2021,1098795,14655,10.4157612,1.333733772
Sweden,7/29/2021,1099414,14656,10.42162886,1.333073801
Sweden,7/30/2021,1100040,14655,10.42756288,1.332224283
Sweden,7/31/2021,1100040,14655,10.42756288,1.332224283
Sweden,8/1/2021,1100040,14655,10.42756288,1.332224283
Sweden,8/2/2021,1100040,14655,10.42756288,1.332224283
Sweden,8/3/2021,1101900,14657,10.4451943,1.330157002
Sweden,8/4/2021,1102829,14657,10.45400053,1.329036505
Sweden,8/5/2021,1103693,14657,10.46219061,1.3279961
Sweden,8/6/2021,1104538,14657,10.47020058,1.326980149
Sweden,8/7/2021,1104538,14657,10.47020058,1.326980149
Sweden,8/8/2021,1104538,14657,10.47020058,1.326980149
Sweden,8/9/2021,1104538,14657,10.47020058,1.326980149
Sweden,8/10/2021,1106821,14658,10.49184172,1.324333384
Sweden,8/11/2021,1108057,14658,10.50355809,1.322856135
Sweden,8/12/2021,1109112,14658,10.5135587,1.321597819
Sweden,8/13/2021,1110147,14658,10.52336974,1.320365681
Sweden,8/14/2021,1110147,14658,10.52336974,1.320365681
Sweden,8/15/2021,1110147,14658,10.52336974,1.320365681
Sweden,8/16/2021,1110147,14658,10.52336974,1.320365681
Sweden,8/17/2021,1112958,14659,10.55001593,1.317120682
Sweden,8/18/2021,1114278,14662,10.56252855,1.315829622
Sweden,8/19/2021,1115566,14664,10.57473783,1.314489685
Sweden,8/20/2021,1116584,14668,10.58438772,1.313649488
Sweden,8/21/2021,1116584,14668,10.58438772,1.313649488
Sweden,8/22/2021,1116584,14668,10.58438772,1.313649488
Sweden,8/23/2021,1116584,14668,10.58438772,1.313649488
Sweden,8/24/2021,1119358,14670,10.61068318,1.310572668
Sweden,8/25/2021,1120628,14674,10.62272184,1.309444347
Sweden,8/26/2021,1122139,14682,10.637045,1.308394058
Sweden,8/27/2021,1123413,14685,10.64912157,1.307177325
Sweden,8/28/2021,1123413,14685,10.64912157,1.307177325
Sweden,8/29/2021,1123413,14685,10.64912157,1.307177325
Sweden,8/30/2021,1123413,14685,10.64912157,1.307177325
Sweden,8/31/2021,1126813,14692,10.68135105,1.303854322
Sweden,9/1/2021,1127917,14692,10.69181615,1.302578115
Sweden,9/2/2021,1129131,14692,10.70332397,1.301177631
Sweden,9/3/2021,1130525,14692,10.71653805,1.299573207
Sweden,9/4/2021,1130525,14692,10.71653805,1.299573207
Sweden,9/5/2021,1130525,14692,10.71653805,1.299573207
Sweden,9/6/2021,1130525,14692,10.71653805,1.299573207
Sweden,9/7/2021,1133449,14699,10.7442554,1.296838234
Sweden,9/8/2021,1135160,14700,10.76047441,1.294971634
Sweden,9/9/2021,1136535,14702,10.77350839,1.293580928
Sweden,9/10/2021,1138017,14703,10.78755665,1.291984215
Sweden,9/11/2021,1138017,14703,10.78755665,1.291984215
Sweden,9/12/2021,1138017,14703,10.78755665,1.291984215
Sweden,9/13/2021,1138017,14703,10.78755665,1.291984215
Sweden,9/14/2021,1141673,14729,10.82221282,1.29012423
Sweden,9/15/2021,1142770,14740,10.83261157,1.289848351
Sweden,9/16/2021,1143973,14753,10.84401511,1.289628339
Sweden,9/17/2021,1144982,14775,10.85357969,1.290413299
Sweden,9/18/2021,1144982,14775,10.85357969,1.290413299
Sweden,9/19/2021,1144982,14775,10.85357969,1.290413299
Sweden,9/20/2021,1144982,14775,10.85357969,1.290413299
Sweden,9/21/2021,1146968,14790,10.87240549,1.289486716
Sweden,9/22/2021,1147879,14809,10.8810411,1.290118558
Sweden,9/23/2021,1148641,14813,10.88826429,1.28961094
Sweden,9/24/2021,1149407,14821,10.8955254,1.289447515
Sweden,9/25/2021,1149407,14821,10.8955254,1.289447515
Sweden,9/26/2021,1149407,14821,10.8955254,1.289447515
Sweden,9/27/2021,1149407,14821,10.8955254,1.289447515
Sweden,9/28/2021,1151173,14850,10.91226577,1.289988559
Sweden,9/29/2021,1152027,14856,10.92036106,1.289553109
Sweden,9/30/2021,1152886,14864,10.92850374,1.289286191
Sweden,10/1/2021,1153655,14868,10.93579329,1.288773507
Sweden,10/2/2021,1153655,14868,10.93579329,1.288773507
Sweden,10/3/2021,1153655,14868,10.93579329,1.288773507
Sweden,10/4/2021,1153655,14868,10.93579329,1.288773507
Sweden,10/5/2021,1155534,14876,10.95360481,1.287370168
Sweden,10/6/2021,1156248,14889,10.96037301,1.287699525
Sweden,10/7/2021,1157083,14904,10.96828819,1.28806663
Sweden,10/8/2021,1157822,14905,10.97529336,1.287330868
Sweden,10/9/2021,1157822,14905,10.97529336,1.287330868
Sweden,10/10/2021,1157822,14905,10.97529336,1.287330868
Sweden,10/11/2021,1157822,14905,10.97529336,1.287330868
Sweden,10/12/2021,1159560,14920,10.99176831,1.286694953
Sweden,10/13/2021,1160465,14922,11.00034704,1.285863856
Sweden,10/14/2021,1161264,14926,11.00792096,1.285323578
Sweden,10/15/2021,1161933,14956,11.01426259,1.287165439
Sweden,10/16/2021,1161933,14956,11.01426259,1.287165439
Sweden,10/17/2021,1161933,14956,11.01426259,1.287165439
Sweden,10/18/2021,1161933,14956,11.01426259,1.287165439
Sweden,10/19/2021,1163595,14963,11.03001711,1.285928523
Sweden,10/20/2021,1164402,14985,11.03766687,1.28692668
Sweden,10/21/2021,1165194,14986,11.04517445,1.286137759
Sweden,10/22/2021,1165996,14993,11.05277681,1.285853468
Sweden,10/23/2021,1165996,14993,11.05277681,1.285853468
Sweden,10/24/2021,1165996,14993,11.05277681,1.285853468
Sweden,10/25/2021,1165996,14993,11.05277681,1.285853468
Sweden,10/26/2021,1168271,15002,11.07434212,1.284119866
Sweden,10/27/2021,1169530,15016,11.08627651,1.283934572
Sweden,10/28/2021,1170422,15018,11.09473201,1.283126941
Sweden,10/29/2021,1171512,15025,11.1050644,1.28253061
Sweden,10/30/2021,1171512,15025,11.1050644,1.28253061
Sweden,10/31/2021,1171512,15025,11.1050644,1.28253061
Sweden,11/1/2021,1171512,15025,11.1050644,1.28253061
Sweden,11/2/2021,1174273,15040,11.13123663,1.280792456
Sweden,11/3/2021,1175425,15043,11.14215673,1.279792416
Sweden,11/4/2021,1176269,15050,11.15015723,1.279469237
Sweden,11/5/2021,1177094,15057,11.15797762,1.279167169
Sweden,11/6/2021,1177094,15057,11.15797762,1.279167169
Sweden,11/7/2021,1177094,15057,11.15797762,1.279167169
Sweden,11/8/2021,1177094,15057,11.15797762,1.279167169
Sweden,11/9/2021,1179192,15065,11.1778651,1.277569726
Sweden,11/10/2021,1180518,15076,11.19043459,1.277066508
Sweden,11/11/2021,1181532,15078,11.20004656,1.276139791
Sweden,11/12/2021,1182471,15082,11.20894759,1.275464684
Sweden,11/13/2021,1182471,15082,11.20894759,1.275464684
Sweden,11/14/2021,1182471,15082,11.20894759,1.275464684
Sweden,11/15/2021,1182471,15082,11.20894759,1.275464684
Sweden,11/16/2021,1185093,15094,11.2338022,1.273655317
Sweden,11/17/2021,1186387,15107,11.24606836,1.273361896
Sweden,11/18/2021,1187607,15109,11.25763305,1.272222208
Sweden,11/19/2021,1188735,15110,11.26832566,1.27109911
Sweden,11/20/2021,1188735,15110,11.26832566,1.27109911
Sweden,11/21/2021,1188735,15110,11.26832566,1.27109911
Sweden,11/22/2021,1188735,15110,11.26832566,1.27109911
Sweden,11/23/2021,1192560,15126,11.30458382,1.268363856
Sweden,11/24/2021,1194636,15142,11.32426276,1.267499054
Sweden,11/25/2021,1196688,15142,11.3437142,1.265325632
Sweden,11/26/2021,1198848,15145,11.36418939,1.263296098
Sweden,11/27/2021,1198848,15145,11.36418939,1.263296098
Sweden,11/28/2021,1198848,15145,11.36418939,1.263296098
Sweden,11/29/2021,1198848,15145,11.36418939,1.263296098
Sweden,11/30/2021,1204859,15151,11.42116921,1.257491541
Sweden,12/1/2021,1207498,15161,11.44618497,1.255571438
Sweden,12/2/2021,1209935,15164,11.46928592,1.253290466
Sweden,12/3/2021,1212145,15170,11.49023508,1.251500439
Sweden,12/4/2021,1212145,15170,11.49023508,1.251500439
Sweden,12/5/2021,1212145,15170,11.49023508,1.251500439
Sweden,12/6/2021,1212145,15170,11.49023508,1.251500439
Sweden,12/7/2021,1219557,15177,11.56049534,1.244468278
Sweden,12/8/2021,1222892,15184,11.59210867,1.24164685
Sweden,12/9/2021,1226055,15185,11.62209156,1.238525189
Sweden,12/10/2021,1229217,15191,11.65206498,1.23582736
Sweden,12/11/2021,1229217,15191,11.65206498,1.23582736
Sweden,12/12/2021,1229217,15191,11.65206498,1.23582736
Sweden,12/13/2021,1229217,15191,11.65206498,1.23582736
Sweden,12/14/2021,1238689,15204,11.74185251,1.227426739
Sweden,12/15/2021,1242733,15221,11.78018663,1.2248005
Sweden,12/16/2021,1246755,15226,11.8183122,1.221250366
Sweden,12/17/2021,1250885,15231,11.85746154,1.217617927
Sweden,12/18/2021,1250885,15231,11.85746154,1.217617927
Sweden,12/19/2021,1250885,15231,11.85746154,1.217617927
Sweden,12/20/2021,1250885,15231,11.85746154,1.217617927
Sweden,12/21/2021,1263566,15242,11.97766801,1.206268608
Sweden,12/22/2021,1268254,15259,12.02210677,1.203150158
Sweden,12/23/2021,1273313,15265,12.07006233,1.198841133
Sweden,12/24/2021,1273313,15265,12.07006233,1.198841133
Sweden,12/25/2021,1273313,15265,12.07006233,1.198841133
Sweden,12/26/2021,1273313,15265,12.07006233,1.198841133
Sweden,12/27/2021,1273313,15265,12.07006233,1.198841133
Sweden,12/28/2021,1294560,15286,12.27146813,1.180787295
Sweden,12/29/2021,1303663,15297,12.35775781,1.173386067
Sweden,12/30/2021,1314784,15310,12.46317664,1.164449826
Sweden,12/31/2021,1314784,15310,12.46317664,1.164449826
Sweden,1/1/2022,1314784,15310,12.46317664,1.164449826
Sweden,1/2/2022,1314784,15310,12.46317664,1.164449826
Sweden,1/3/2022,1314784,15310,12.46317664,1.164449826
Sweden,1/4/2022,1357753,15330,12.87049087,1.129071341
Sweden,1/5/2022,1375267,15369,13.03651059,1.117528451
Sweden,1/6/2022,1375267,15369,13.03651059,1.117528451
Sweden,1/7/2022,1416650,15377,13.42879072,1.085448064
Sweden,1/8/2022,1416650,15377,13.42879072,1.085448064
Sweden,1/9/2022,1416650,15377,13.42879072,1.085448064
Sweden,1/10/2022,1416650,15377,13.42879072,1.085448064
Sweden,1/11/2022,1487291,15431,14.09841498,1.037523928
Sweden,1/12/2022,1509230,15462,14.30638042,1.024495935
Sweden,1/13/2022,1534797,15482,14.54873661,1.008732751
Sweden,1/14/2022,1560363,15513,14.79108332,0.994191736
Sweden,1/15/2022,1560363,15513,14.79108332,0.994191736
Sweden,1/16/2022,1560363,15513,14.79108332,0.994191736
Sweden,1/17/2022,1560363,15513,14.79108332,0.994191736
Sweden,1/18/2022,1657611,15558,15.71292219,0.938579679
Sweden,1/19/2022,1700336,15625,16.11792349,0.918936022
Sweden,1/20/2022,1741710,15631,16.5101183,0.897451355
Sweden,1/21/2022,1784005,15674,16.91104352,0.878584982
Sweden,1/22/2022,1784005,15674,16.91104352,0.878584982
Sweden,1/23/2022,1784005,15674,16.91104352,0.878584982
Sweden,1/24/2022,1784005,15674,16.91104352,0.878584982
Sweden,1/25/2022,1922990,15693,18.22851818,0.816072886
Sweden,1/26/2022,1973485,15768,18.70717331,0.798992645
Sweden,1/27/2022,2015276,15778,19.10332097,0.782920057
Sweden,1/28/2022,2070456,15855,19.62638642,0.765773337
Sweden,1/29/2022,2070456,15855,19.62638642,0.765773337
Sweden,1/30/2022,2070456,15855,19.62638642,0.765773337
Sweden,1/31/2022,2070456,15855,19.62638642,0.765773337
Sweden,2/1/2022,2183910,15961,20.70184615,0.730845136
Sweden,2/2/2022,2223115,16028,21.07348046,0.72097035
Sweden,2/3/2022,2259656,16100,21.41986202,0.712497832
Sweden,2/4/2022,2287785,16180,21.68650407,0.70723429
Sweden,2/5/2022,2287785,16180,21.68650407,0.70723429
Sweden,2/6/2022,2287785,16180,21.68650407,0.70723429
Sweden,2/7/2022,2287785,16180,21.68650407,0.70723429
Sweden,2/8/2022,2354455,16244,22.31848619,0.689926119
Sweden,2/9/2022,2372637,16358,22.49083806,0.689443855
Sweden,2/10/2022,2389605,16395,22.65168211,0.686096656
Sweden,2/11/2022,2397330,16501,22.72490938,0.688307409
Sweden,2/12/2022,2397330,16501,22.72490938,0.688307409
Sweden,2/13/2022,2397330,16501,22.72490938,0.688307409
Sweden,2/14/2022,2397330,16501,22.72490938,0.688307409
Sweden,2/15/2022,2409081,16579,22.83630014,0.688187736
Sweden,2/16/2022,2414463,16716,22.8873175,0.692327859
Sweden,2/17/2022,2418560,16768,22.92615402,0.693305107
Sweden,2/18/2022,2422856,16852,22.96687691,0.695542781
Sweden,2/19/2022,2422856,16852,22.96687691,0.695542781
Sweden,2/20/2022,2422856,16852,22.96687691,0.695542781
Sweden,2/21/2022,2422856,16852,22.96687691,0.695542781
Sweden,2/22/2022,2431365,16933,23.04753592,0.696440066
Sweden,2/23/2022,2434783,17064,23.07993602,0.700842745
Sweden,2/24/2022,2437850,17083,23.10900891,0.700740407
Sweden,2/25/2022,2441142,17142,23.14021462,0.702212325
Sweden,2/26/2022,2441142,17142,23.14021462,0.702212325
Sweden,2/27/2022,2441142,17142,23.14021462,0.702212325
Sweden,2/28/2022,2441142,17142,23.14021462,0.702212325
Sweden,3/1/2022,2448182,17242,23.2069486,0.704277705
Sweden,3/2/2022,2451464,17355,23.23805952,0.707944314
Sweden,3/3/2022,2453936,17425,23.26149225,0.710083719
Sweden,3/4/2022,2455966,17512,23.28073514,0.713039187
Sweden,3/5/2022,2455966,17512,23.28073514,0.713039187
Sweden,3/6/2022,2455966,17512,23.28073514,0.713039187
Sweden,3/7/2022,2455966,17512,23.28073514,0.713039187
Sweden,3/8/2022,2460783,17549,23.32639673,0.713146994
Sweden,3/9/2022,2462952,17693,23.34695724,0.718365604
Sweden,3/10/2022,2465099,17749,23.36730921,0.720011651
Sweden,3/11/2022,2466577,17798,23.38131955,0.72156677
Sweden,3/12/2022,2466577,17798,23.38131955,0.72156677
Sweden,3/13/2022,2466577,17798,23.38131955,0.72156677
Sweden,3/14/2022,2466577,17798,23.38131955,0.72156677
Sweden,3/15/2022,2470254,17874,23.41617478,0.723569317
Sweden,3/16/2022,2472068,17937,23.43337015,0.725586837
Sweden,3/17/2022,2473707,17994,23.44890666,0.72741032
Sweden,3/18/2022,2475687,18053,23.46767559,0.72921173
Sweden,3/19/2022,2475687,18053,23.46767559,0.72921173
Sweden,3/20/2022,2475687,18053,23.46767559,0.72921173
Sweden,3/21/2022,2475687,18053,23.46767559,0.72921173
Sweden,3/22/2022,2475687,18053,23.46767559,0.72921173
Sweden,3/23/2022,2475687,18053,23.46767559,0.72921173
Sweden,3/24/2022,2481736,18189,23.52501562,0.732914379
Sweden,3/25/2022,2481736,18189,23.52501562,0.732914379
Sweden,3/26/2022,2481736,18189,23.52501562,0.732914379
Sweden,3/27/2022,2481736,18189,23.52501562,0.732914379
Sweden,3/28/2022,2481736,18189,23.52501562,0.732914379
Sweden,3/29/2022,2481736,18189,23.52501562,0.732914379
Sweden,3/30/2022,2481736,18189,23.52501562,0.732914379
Sweden,3/31/2022,2487852,18365,23.58299076,0.738186998
Sweden,4/1/2022,2487852,18365,23.58299076,0.738186998
Sweden,4/2/2022,2487852,18365,23.58299076,0.738186998
